id,name,class
TB_SPT_DPromo_Hero,Dark Wanderer,WARLOCK
TB_SPT_DPromo_Hero2,The Cow King,WARRIOR
TB_SPT_DPromoCrate1,Weapon Rack,NEUTRAL
TB_SPT_DPromoCrate2,Discarded Armor,NEUTRAL
TB_SPT_DPromoCrate3,Chest of Gold!,NEUTRAL
TB_SPT_DPromoEnch3,Shield Glare,NEUTRAL
TB_SPT_DpromoEX1_312,Twisting Nether?,WARLOCK
TB_SPT_DPromoHP,Diabolical Powers,INVALID
TB_SPT_DPromoHP2,So Many...,NEUTRAL
TB_SPT_DPromoMinion,Hell Bovine,NEUTRAL
TB_SPT_DPromoMinion2,Guardian,NEUTRAL
TB_SPT_DPromoMinionChamp,Hell Bovine Champion,NEUTRAL
TB_SPT_DPromoMinionInit,Hell Bovine,NEUTRAL
TB_SPT_DpromoPortal,Enigmatic Portal,NEUTRAL
TB_SPT_DPromoSecre8,Visions of the Assassin,WARRIOR
TB_SPT_DPromoSecre8e,Assassin's Stealth,NEUTRAL
TB_SPT_DPromoSecret1,Visions of the Barbarian,WARRIOR
TB_SPT_DPromoSecret10,Visions of Hate,WARRIOR
TB_SPT_DPromoSecret2,Visions of the Crusader,WARRIOR
TB_SPT_DPromoSecret3,Visions of Valor,WARRIOR
TB_SPT_DPromoSecret4,Visions of Fate,WARRIOR
TB_SPT_DPromoSecret5,Visions of the Amazon,WARRIOR
TB_SPT_DPromoSecret6,Visions of the Sorcerer,WARRIOR
TB_SPT_DPromoSecret7,Visions of the Necromancer,WARRIOR
TB_SPT_DPromoSecret9,Visions of Knowledge,WARRIOR
TB_SPT_DPromoSecret9e,Knowledge,NEUTRAL
TB_SPT_DPromoSpell1,Lightning,NEUTRAL
TB_SPT_DPromoSpell2,Summon Guardians,NEUTRAL
TB_SPT_DPromoSpellBovine1,Moo...,NEUTRAL
TB_SPT_DPromoSpellBovine1e,Herding,NEUTRAL
TB_SPT_DPromoSpellPortal,The Portal Opens,NEUTRAL
TB_SPT_DPromoSpellPortal2,Stampede,NEUTRAL
TB_SPT_GiftMinion,Large EVIL Gift,NEUTRAL
TB_SPT_Minion1,Shieldsman,NEUTRAL
TB_SPT_Minion1e,Will of Stormwind,NEUTRAL
TB_SPT_Minion2,Battle Standard,NEUTRAL
TB_SPT_Minion2e,Emboldened,NEUTRAL
TB_SPT_Minion3,Swordsman,NEUTRAL
TB_SPT_Minion3e,Strength of Stormwind,NEUTRAL
TB_SPT_MTH_Boss,Decorated Stormwind,NEUTRAL
TB_SPT_MTH_Boss0,City of Stormwind,NEUTRAL
TB_SPT_MTH_Boss2,Partytown Stormwind,NEUTRAL
TB_SPT_MTH_Boss3,Party Capital,NEUTRAL
TB_SPT_MTH_BossHeroPower,Party Barracks,NEUTRAL
TB_SPT_MTH_BossWeapon,Party Armory,NEUTRAL
TB_SPT_MTH_Minion1,Happy Partygoer,NEUTRAL
TB_SPT_MTH_Minion2,Party Banner,NEUTRAL
TB_SPT_MTH_Minion3,Ornery Partygoer,NEUTRAL
TB_Superfriends001,Offensive Play,NEUTRAL
TB_Superfriends001e,Facilitated,ROGUE
TB_Superfriends002e,Draw Offensive Play,ROGUE
TB_SwapBossHeroPowerByClass,Swap Boss Hero Power by Class,NEUTRAL
TB_SwapHeroWithDeathKnight,Swap Hero With Death Knight,NEUTRAL
TB_TagTeam,Check for Hero Death,NEUTRAL
TB_TagTeam_ClearBoard,Your Next Victim Comes,NEUTRAL
TB_TagTeam_Druid,Rumble in the Jungle,DRUID
TB_TagTeam_GetClass,Discover Next Class,NEUTRAL
TB_TagTeam_Hunter,Unleash the Beasts,HUNTER
TB_TagTeam_Mage,Elemental Secrets,MAGE
TB_TagTeam_NewHeroCards,New Hero!,NEUTRAL
TB_TagTeam_Paladin,Dark Light,PALADIN
TB_TagTeam_Priest,Unbreakable,PRIEST
TB_TagTeam_Rogue,The Saint,ROGUE
TB_TagTeam_Shaman,Totems Versus Secrets,SHAMAN
TB_TagTeam_Warlock,Death Becomes,WARLOCK
TB_TagTeam_Warrior,The Rock,WARRIOR
TB_TempleOutrun_Ammunae,Ammunae,DRUID
TB_TempleOutrun_Battrund,Battrund,WARRIOR
TB_TempleOutrun_BoomH,Dr. Boom,WARRIOR
TB_TempleOutrun_Brann,Brann Bronzebeard,HUNTER
TB_TempleOutrun_Bucket1,"No More, Please!",MAGE
TB_TempleOutrun_Colossus,Colossus of the Sun,WARRIOR
TB_TempleOutrun_DALA_719,Soulreaper's Scythe,NEUTRAL
TB_TempleOutrun_EC,Ethereal Contract,ROGUE
TB_TempleOutrun_ECe,Proposed Contract,NEUTRAL
TB_TempleOutrun_ECo,Contracted,ROGUE
TB_TempleOutrun_ECov,Ethereal Covenant,ROGUE
TB_TempleOutrun_ECovo,Covenanted,ROGUE
TB_TempleOutrun_Elise,Elise Starseeker,DRUID
TB_TempleOutrun_Finley,Sir Finley,PALADIN
TB_TempleOutrun_Hagatha,Hagatha,SHAMAN
TB_TempleOutrun_HHHead,Headless Horseman's Head,NEUTRAL
TB_TempleOutrun_HHnoHead,Headless Horseman (no head),WARRIOR
TB_TempleOutrun_Ichabod,Ichabod the Cursed,ROGUE
TB_TempleOutrun_Isiset,Isiset,MAGE
TB_TempleOutrun_Jar,Totally Normal Jar,WARLOCK
TB_TempleOutrun_Jythiros,Jythiros of Questions,PRIEST
TB_TempleOutrun_Kasmut,Kasmut,PRIEST
TB_TempleOutrun_Kham,Kham,ROGUE
TB_TempleOutrun_Lazul_HP,Leap of Fate,NEUTRAL
TB_TempleOutrun_Lazul_HP3,Return Fateful,NEUTRAL
TB_TempleOutrun_LazulH,Madame Lazul,PRIEST
TB_TempleOutrun_Lender,Best Friend Forever,NEUTRAL
TB_TempleOutrun_LichBazhial,Lich Baz'hial,MAGE
TB_TempleOutrun_Mirrors,"Mirror, Mirror",PRIEST
TB_TempleOutrun_Octosari,Octosari,DRUID
TB_TempleOutrun_Pillager,Pillager Drasar,SHAMAN
TB_TempleOutrun_RafaamH,Rafaam,WARLOCK
TB_TempleOutrun_Rajh,Rajh,MAGE
TB_TempleOutrun_Reno,Reno Jackson,MAGE
TB_TempleOutrun_Setesh,Setesh,PRIEST
TB_TempleOutrun_Sothis,Sothis,WARRIOR
TB_TempleOutrun_Toggwaggle_HP,Fool's Gold,NEUTRAL
TB_TempleOutrun_TogwaggleH,King Togwaggle,ROGUE
TB_TempleOutrun_TogwaggleHPe,Fooled,NEUTRAL
TB_TempleOutrun_Toomba,Ol' Toomba,ROGUE
TB_TempleOutrun_TrapRoom,Trap Room,HUNTER
TB_TempleOutrun_Treasure_Reno1,Look What I Found!,NEUTRAL
TB_TempleOutrun_Warrior_11,Taunt,WARRIOR
TB_TempleOutrun_Zafarr,Dark Ritualist Zafarr,PRIEST
TB_TempleOutrun_Zaraam,Zaraam,WARLOCK
TB_TempleOutrunHHorsema,Headless Horseman,WARRIOR
TB_TempleRun_BestFriendBuff,Friendship (Can't be Silenced),ROGUE
TB_TwoTurnsEnchant,Two Turns,NEUTRAL
TB_Vargoth_ench,Vargoth Enchant,NEUTRAL
TB_VoidSingularityEnch,Void Singularity Spell,NEUTRAL
TB_VoidSingularityMinion,Void Singularity,NEUTRAL
TB_YoggServant_Enchant,Yogg Servant Hero Enchant,NEUTRAL
TB_Zombeast_H,Deathstalker Rexxar,HUNTER
TB_ZombeastEnch,Zombeast Enchant,HUNTER
TB_ZombeastSpell,Zombeast Brawl Spell,NEUTRAL
TBA01_1,Ragnaros the Firelord,NEUTRAL
TBA01_4,Nefarian,NEUTRAL
TBA01_5,Wild Magic,NEUTRAL
TBA01_6,Molten Rage,NEUTRAL
TBST_001,OLDN3wb Tank,NEUTRAL
TBST_002,OLDN3wb Mage,NEUTRAL
TBST_003,OLDN3wb Healer,NEUTRAL
TBST_004,OLDLegit Healer,NEUTRAL
TBST_005,OLDPvP Rogue,NEUTRAL
TBST_006,OLDTBST Push Common Card,NEUTRAL
TBUD_1,TBUD Summon Early Minion,NEUTRAL
TOT_030,Chromie,NEUTRAL
TOT_030t1,Opening the Dark Portal,NEUTRAL
TOT_030t2,Battle for Mount Hyjal,NEUTRAL
TOT_030t2e,Battle Blessing,NEUTRAL
TOT_030t3,Escape from Durnholde,NEUTRAL
TOT_030t4,Culling of Stratholme,NEUTRAL
TOT_056,Wildlands Adventurer,NEUTRAL
TOT_067,Infinite Murloc,NEUTRAL
TOT_067e,Literally Infinite Murlocs,NEUTRAL
TOT_067ee,Literally Infinite,NEUTRAL
TOT_069,Blessing of Aeons,PALADIN
TOT_069e,Wise Beyond Years,PALADIN
TOT_069ee,Learned,NEUTRAL
TOT_100e,Taverns Echo,NEUTRAL
TOT_102,Rift Warden,WARLOCK
TOT_103,Grasp the Future,WARLOCK
TOT_103e,Taverns Echo,NEUTRAL
TOT_105,Flash Forward,DRUID
TOT_107,Thief of Futures,ROGUE
TOT_108,Déjà Vu,ROGUE
TOT_109,Stasis Dragon,NEUTRAL
TOT_109t,Stasis Dragon,NEUTRAL
TOT_110,Timebound Giant,NEUTRAL
TOT_111,Timeline Witness,NEUTRAL
TOT_111e,Chronomancing,NEUTRAL
TOT_112,Possibility Seeker,NEUTRAL
TOT_112e,Cavern Growth,NEUTRAL
TOT_116,Timeway Wanderer,NEUTRAL
TOT_116e,Clocked!,NEUTRAL
TOT_117,Infinite Wolf,HUNTER
TOT_117e,Rewound,NEUTRAL
TOT_118,Stasis Elemental,SHAMAN
TOT_118e,Stasis,SHAMAN
TOT_204,Timeshift: Dreadsteed,WARLOCK
TOT_303t,Wee Whelp,PALADIN
TOT_308,Cavern Dreamer,MAGE
TOT_313,Master of Realities,SHAMAN
TOT_316,Draconic Herald,WARRIOR
TOT_316e,Prophecy's Chosen,NEUTRAL
TOT_320,Harbinger of Catastrophe,DRUID
TOT_330,Bronze Broodmother,PALADIN
TOT_332,Murozond,NEUTRAL
TOT_332e,Time Warped,NEUTRAL
TOT_334,Temporal Anomaly,NEUTRAL
TOT_340,Chronoshot,HUNTER
TOT_341,Consider the Past,MAGE
TOT_342,Fatecleaver,WARRIOR
TOT_343,Reminisce,PRIEST
TOT_345,Ripple in Time,PRIEST
TOT_345e,Time Ripple,NEUTRAL
TOT_345e2,Time Ripple Player Enchant,NEUTRAL
TP_Bling_HP2,Cash In,ROGUE
TRL_010,Half-Time Scavenger,NEUTRAL
TRL_012,Totemic Smash,SHAMAN
TRL_015,Ticket Scalper,NEUTRAL
TRL_020,Sightless Ranger,NEUTRAL
TRL_020t,Bat,NEUTRAL
TRL_057,Serpent Ward,NEUTRAL
TRL_058,Haunting Visions,SHAMAN
TRL_058e,Visions,NEUTRAL
TRL_059,Bog Slosher,SHAMAN
TRL_059e,Sloshed,SHAMAN
TRL_060,Spirit of the Frog,SHAMAN
TRL_065,Zul'jin,HUNTER
TRL_065h,Berserker Throw,HUNTER
TRL_071,Bloodsail Howler,ROGUE
TRL_071e,Bloody Sails,NEUTRAL
TRL_074,Serrated Tooth,ROGUE
TRL_074e,Carnassial,NEUTRAL
TRL_077,Gurubashi Hypemon,ROGUE
TRL_077e,Hype!,NEUTRAL
TRL_082,Big Bad Voodoo,SHAMAN
TRL_082e,Voodoo,SHAMAN
TRL_085,Zentimo,SHAMAN
TRL_085e,Zentimo Spellsurge,INVALID
TRL_092,Spirit of the Shark,ROGUE
TRL_092e,Power of the Shark,NEUTRAL
TRL_096,Griftah,NEUTRAL
TRL_096e,Guess the Card!,NEUTRAL
TRL_097,Seance,PRIEST
TRL_111,Headhunter's Hatchet,HUNTER
TRL_111e1,Headhunter's Hatchet,NEUTRAL
TRL_119,The Beast Within,HUNTER
TRL_119e,The Beast Within,NEUTRAL
TRL_124,Raiding Party,ROGUE
TRL_126,Captain Hooktusk,ROGUE
TRL_127,Cannon Barrage,ROGUE
TRL_128,Regenerate,PRIEST
TRL_131,Sand Drudge,PRIEST
TRL_131t,Zombie,PRIEST
TRL_151,Former Champ,NEUTRAL
TRL_151t,Hotshot,NEUTRAL
TRL_156,Stolen Steel,ROGUE
TRL_157,Walk the Plank,ROGUE
TRL_223,Spirit of the Raptor,DRUID
TRL_232,Ironhide Direhorn,DRUID
TRL_232t,Ironhide Runt,DRUID
TRL_240,Savage Striker,DRUID
TRL_241,"Gonk, the Raptor",DRUID
TRL_243,Pounce,DRUID
TRL_243e,Pounce,NEUTRAL
TRL_244,Predatory Instincts,DRUID
TRL_244e,Predatory Instincts,NEUTRAL
TRL_245,Shriek,WARLOCK
TRL_246,Void Contract,WARLOCK
TRL_247,Soulwarden,WARLOCK
TRL_249,Grim Rally,WARLOCK
TRL_249e,Grim Rally,NEUTRAL
TRL_251,Spirit of the Bat,WARLOCK
TRL_251e,Hir'eek's Offering,NEUTRAL
TRL_252,High Priestess Jeklik,WARLOCK
TRL_253,"Hir'eek, the Bat",WARLOCK
TRL_254,Mark of the Loa,DRUID
TRL_254a,Gonk's Resilience,DRUID
TRL_254ae,Mark of the Loa,DRUID
TRL_254b,Raptor Pack,DRUID
TRL_254t,Raptor,DRUID
TRL_255,Stampeding Roar,DRUID
TRL_255e,Stampede!,DRUID
TRL_257,Blood Troll Sapper,WARLOCK
TRL_258,Mass Hysteria,PRIEST
TRL_259,Princess Talanji,PRIEST
TRL_260,"Bwonsamdi, the Dead",PRIEST
TRL_300,"Shirvallah, the Tiger",PALADIN
TRL_302,Time Out!,PALADIN
TRL_302e,Time Out!,PALADIN
TRL_304,Farraki Battleaxe,PALADIN
TRL_304e,Battle Ready,NEUTRAL
TRL_305,A New Challenger...,PALADIN
TRL_306,Immortal Prelate,PALADIN
TRL_307,Flash of Light,PALADIN
TRL_308,High Priest Thekal,PALADIN
TRL_309,Spirit of the Tiger,PALADIN
TRL_309t,Tiger,PALADIN
TRL_310,Elemental Evocation,MAGE
TRL_310e,Elemental Evocation,MAGE
TRL_311,Arcanosaur,MAGE
TRL_312,Spellzerker,NEUTRAL
TRL_312e,Power of Gurubashi,NEUTRAL
TRL_313,Scorch,MAGE
TRL_315,Pyromaniac,MAGE
TRL_316,"Jan'alai, the Dragonhawk",MAGE
TRL_316t,Ragnaros the Firelord,NEUTRAL
TRL_317,Blast Wave,MAGE
TRL_318,Hex Lord Malacrass,MAGE
TRL_319,Spirit of the Dragonhawk,MAGE
TRL_319e,Power of the Dragonhawk,NEUTRAL
TRL_321,Devastate,WARRIOR
TRL_323,Emberscale Drake,WARRIOR
TRL_324,Heavy Metal!,WARRIOR
TRL_325,Sul'thraze,WARRIOR
TRL_326,Smolderthorn Lancer,WARRIOR
TRL_327,Spirit of the Rhino,WARRIOR
TRL_327e,Protected by Spirit of the Rhino,NEUTRAL
TRL_328,War Master Voone,WARRIOR
TRL_329,"Akali, the Rhino",WARRIOR
TRL_329e,Rhino Skin,WARRIOR
TRL_339,Master's Call,HUNTER
TRL_341,Treespeaker,DRUID
TRL_341t,Ancient,DRUID
TRL_343,Wardruid Loti,DRUID
TRL_343at1,Ankylodon,DRUID
TRL_343at2,Wardruid Loti,DRUID
TRL_343bt1,Sabertusk,DRUID
TRL_343bt2,Wardruid Loti,DRUID
TRL_343ct1,Pterrordax,DRUID
TRL_343ct2,Wardruid Loti,DRUID
TRL_343dt1,Ravasaur,DRUID
TRL_343dt2,Wardruid Loti,DRUID
TRL_343et1,Wardruid Loti,DRUID
TRL_345,"Krag'wa, the Frog",SHAMAN
TRL_347,Baited Arrow,HUNTER
TRL_347t,Devilsaur,HUNTER
TRL_348,Springpaw,HUNTER
TRL_348t,Lynx,HUNTER
TRL_349,Bloodscalp Strategist,HUNTER
TRL_351,Rain of Toads,SHAMAN
TRL_351t,Toad,SHAMAN
TRL_352,Likkim,SHAMAN
TRL_360,Overlord's Whip,WARRIOR
TRL_362,Dragon Roar,WARRIOR
TRL_363,Saronite Taskmaster,NEUTRAL
TRL_363t,Free Agent,NEUTRAL
TRL_390,Daring Fire-Eater,MAGE
TRL_390e,Flameweaving,INVALID
TRL_390e2,Flameweaving,NEUTRAL
TRL_400,Splitting Image,MAGE
TRL_405,Untamed Beastmaster,NEUTRAL
TRL_405e,Warpaint,NEUTRAL
TRL_406,Dozing Marksman,NEUTRAL
TRL_406e,Wrong Side of Da Bed,NEUTRAL
TRL_407,Waterboy,NEUTRAL
TRL_407e,High Quality H2O,NEUTRAL
TRL_408,Grave Horror,PRIEST
TRL_409,"Gral, the Shark",ROGUE
TRL_409e,Blood in the Water,ROGUE
TRL_500,Surrender to Madness,PRIEST
TRL_500e,Absolutely Mad!,PRIEST
TRL_501,Auchenai Phantasm,PRIEST
TRL_501e,Dark Soul,NEUTRAL
TRL_502,Spirit of the Dead,PRIEST
TRL_502e,Prayer to Bwonsamdi,PRIEST
TRL_503,Scarab Egg,NEUTRAL
TRL_503t,Scarab,NEUTRAL
TRL_504,Booty Bay Bookie,NEUTRAL
TRL_505,Helpless Hatchling,NEUTRAL
TRL_505e,Avenger,NEUTRAL
TRL_506,Gurubashi Chicken,NEUTRAL
TRL_506e,Ready to Strike,NEUTRAL
TRL_507,Sharkfin Fan,NEUTRAL
TRL_507t,Swabbie,NEUTRAL
TRL_508,Regeneratin' Thug,NEUTRAL
TRL_509,Banana Buffoon,NEUTRAL
TRL_509t,Bananas,NEUTRAL
TRL_509te,Bananas,NEUTRAL
TRL_512,Cheaty Anklebiter,NEUTRAL
TRL_513,Mosh'Ogg Enforcer,NEUTRAL
TRL_514,Belligerent Gnome,NEUTRAL
TRL_514e,Belligerent,NEUTRAL
TRL_515,Rabble Bouncer,NEUTRAL
TRL_516,Gurubashi Offering,NEUTRAL
TRL_517,Arena Fanatic,NEUTRAL
TRL_517e2,WHOOOOO!,NEUTRAL
TRL_520,Murloc Tastyfin,NEUTRAL
TRL_521,Arena Patron,NEUTRAL
TRL_522,Wartbringer,SHAMAN
TRL_523,Firetree Witchdoctor,NEUTRAL
TRL_524,Shieldbreaker,NEUTRAL
TRL_525,Arena Treasure Chest,NEUTRAL
TRL_526,Dragonmaw Scorcher,NEUTRAL
TRL_527,Drakkari Trickster,NEUTRAL
TRL_528,Linecracker,NEUTRAL
TRL_528e,Crazed,NEUTRAL
TRL_530,Masked Contender,NEUTRAL
TRL_531,Rumbletusk Shaker,NEUTRAL
TRL_531t,Rumbletusk Breaker,NEUTRAL
TRL_532,Mosh'Ogg Announcer,NEUTRAL
TRL_533,Ice Cream Peddler,NEUTRAL
TRL_535,Snapjaw Shellfighter,NEUTRAL
TRL_537,Da Undatakah,NEUTRAL
TRL_537e,Undatakah Deathrattles,NEUTRAL
TRL_541,"Hakkar, the Soulflayer",NEUTRAL
TRL_541t,Corrupted Blood,NEUTRAL
TRL_542,Oondasta,NEUTRAL
TRL_543,Bloodclaw,PALADIN
TRL_545,Zandalari Templar,PALADIN
TRL_545e,Rejuvenated,NEUTRAL
TRL_546,Ornery Tortoise,NEUTRAL
TRL_550,Amani War Bear,NEUTRAL
TRL_551,Reckless Diretroll,WARLOCK
TRL_555,Demonbolt,WARLOCK
TRL_564,Mojomaster Zihi,NEUTRAL
TRL_566,Revenge of the Wild,HUNTER
TRL_569,Crowd Roaster,NEUTRAL
TRL_570,Soup Vendor,NEUTRAL
TRL_900,"Halazzi, the Lynx",HUNTER
TRL_901,Spirit of the Lynx,HUNTER
TRL_901e,Blessing of Halazzi,NEUTRAL
TRLA_065p,Steady Throw,HUNTER
TRLA_104,Akali's Champion,WARRIOR
TRLA_104t,Akali's Champion,WARRIOR
TRLA_105,Shirvallah's Protection,PALADIN
TRLA_105t,Shirvallah's Protection,PALADIN
TRLA_106,Bottled Terror,ROGUE
TRLA_106e,Bottled Terror,ROGUE
TRLA_106t,Bottled Terror,ROGUE
TRLA_107,Tribal Shrine,NEUTRAL
TRLA_107t,Tribal Shrine,NEUTRAL
TRLA_108,Jan'alai's Mantle,MAGE
TRLA_108t,Jan'alai's Mantle,MAGE
TRLA_109,Krag'wa's Lure,SHAMAN
TRLA_109e,Overcharged,SHAMAN
TRLA_109t,Krag'wa's Lure,SHAMAN
TRLA_110,Halazzi's Trap,HUNTER
TRLA_110t,Halazzi's Trap,HUNTER
TRLA_112,Gonk's Armament,DRUID
TRLA_112t,Gonk's Armament,DRUID
TRLA_113,Blood Pact,WARLOCK
TRLA_113e,Blood Pact Player Enchantment,WARLOCK
TRLA_113t,Blood Pact,WARLOCK
TRLA_114,Bwonsamdi's Sanctum,PRIEST
TRLA_114e,Bwonsamdi's Sanctum Player Enchant,PRIEST
TRLA_114t,Bwonsamdi's Sanctum,PRIEST
TRLA_115,Gonk's Mark,DRUID
TRLA_115e,Gonk's Mark,DRUID
TRLA_115t,Gonk's Mark,DRUID
TRLA_116,Bonds of Balance,DRUID
TRLA_116e,Gonk's Bond,NEUTRAL
TRLA_116t,Bonds of Balance,DRUID
TRLA_121,Water Spirit,DRUID
TRLA_122,Direhorn Stomper,DRUID
TRLA_123,Succoring Skyscreamer,DRUID
TRLA_124,Zandalari Striker,DRUID
TRLA_124e,Empowered,DRUID
TRLA_125,The Fan Favorite,DRUID
TRLA_125e,The Fan Favorite,DRUID
TRLA_127,Astral Raptor,DRUID
TRLA_128,Jan'alai's Flame,MAGE
TRLA_128e,Jan'alai's Flame Player Enchant,NEUTRAL
TRLA_128t,Jan'alai's Flame,MAGE
TRLA_129,Jan'alai's Progeny,MAGE
TRLA_129s,Frostfire,MAGE
TRLA_129t,Jan'alai's Progeny,MAGE
TRLA_130,Razzle Dazzler,MAGE
TRLA_131,Glyph Guardian,MAGE
TRLA_131e,Empowered Glyph,NEUTRAL
TRLA_132,Frostweaver,MAGE
TRLA_133,Fireslinger,MAGE
TRLA_134,Showstopping Conjurer,MAGE
TRLA_135,Fan of Flames,MAGE
TRLA_137,Shirvallah's Vengeance,PALADIN
TRLA_137t,Shirvallah's Vengeance,PALADIN
TRLA_138,Shirvallah's Grace,PALADIN
TRLA_138t,Shirvallah's Grace,PALADIN
TRLA_139,Parading Marshal,PALADIN
TRLA_140,Blessed One,PALADIN
TRLA_141,Lightchucker,PALADIN
TRLA_142,The Walking Fort,PALADIN
TRLA_143,Gloryseeker,PALADIN
TRLA_144,Exactor of Justice,PALADIN
TRLA_146,Bwonsamdi's Tome,PRIEST
TRLA_146t,Bwonsamdi's Tome,PRIEST
TRLA_147,Bwonsamdi's Covenant,PRIEST
TRLA_147e,Bwonsamdi's Covenant,NEUTRAL
TRLA_147t,Bwonsamdi's Covenant,PRIEST
TRLA_148,Weaponized Zombie,PRIEST
TRLA_148e,Repurposed Steel,PRIEST
TRLA_149,Ghastcoiler,PRIEST
TRLA_150,Bloodwash Medic,PRIEST
TRLA_151,Bwonsamdi's Keeper,PRIEST
TRLA_152,Soulsapper,PRIEST
TRLA_153,Conjuring Attendant,PRIEST
TRLA_153e,Attentive Conjuring,PRIEST
TRLA_154,Tribute from the Tides,SHAMAN
TRLA_154t,Tribute from the Tides,SHAMAN
TRLA_155,Krag'wa's Grace,SHAMAN
TRLA_155t,Krag'wa's Grace,SHAMAN
TRLA_156,Deepsea Diver,SHAMAN
TRLA_157,Leap Frog,SHAMAN
TRLA_158,Overcharged Totem,SHAMAN
TRLA_159,Croak Jouster,SHAMAN
TRLA_160,Naga Tonguelasher,SHAMAN
TRLA_161,War Heralder,SHAMAN
TRLA_162,Halazzi's Hunt,HUNTER
TRLA_162e,Halazzi's Hunt,HUNTER
TRLA_162e2,Halazzi's Hunt Enchantment,HUNTER
TRLA_162t,Halazzi's Hunt,HUNTER
TRLA_163,Halazzi's Guise,HUNTER
TRLA_163e,Halazzi's Haste,HUNTER
TRLA_163e3,Halazzi's Protector,HUNTER
TRLA_163e4,Halazzi's Wrath,HUNTER
TRLA_163t,Halazzi's Guise,HUNTER
TRLA_164,Shadowmaw Panther,HUNTER
TRLA_164e,Panther's Lead,NEUTRAL
TRLA_165,Battlestarved Lynx,HUNTER
TRLA_166,Troll Harbinger,HUNTER
TRLA_167,Rabid Saurolisk,HUNTER
TRLA_168,Streetsmuggler,HUNTER
TRLA_169,Slamma Jamma,HUNTER
TRLA_169e,Slamm'd N Jamm'd,HUNTER
TRLA_170,Akali's War Drum,WARRIOR
TRLA_170t,Akali's War Drum,WARRIOR
TRLA_171,Akali's Horn,WARRIOR
TRLA_171e,Fury of the Rhino,WARRIOR
TRLA_171t,Akali's Horn,WARRIOR
TRLA_172,Rallying Quilboar,WARRIOR
TRLA_172e,Quilboar Rally,WARRIOR
TRLA_173,Redcrest Rocker,WARRIOR
TRLA_174,Ironhorn Drummer,WARRIOR
TRLA_174e,Rocking Out,WARRIOR
TRLA_175,Seasoned Pitbrawler,WARRIOR
TRLA_176,Herald of Flame,WARRIOR
TRLA_176e,Flamed,WARRIOR
TRLA_177,Unbound Punisher,WARRIOR
TRLA_178,Dark Reliquary,WARLOCK
TRLA_178t,Dark Reliquary,WARLOCK
TRLA_179,Hir'eek's Hunger,WARLOCK
TRLA_179t,Hir'eek's Hunger,WARLOCK
TRLA_180,Leering Bat,WARLOCK
TRLA_180e,Leering,NEUTRAL
TRLA_181,Ravenous Familiar,WARLOCK
TRLA_182,Vile Necrodoctor,WARLOCK
TRLA_183,Warp Stalker,WARLOCK
TRLA_184,Dark Diviner,WARLOCK
TRLA_185,Blood Portal,WARLOCK
TRLA_186,Treasure from Below,ROGUE
TRLA_186t,Treasure from Below,ROGUE
TRLA_187,Pirate's Mark,ROGUE
TRLA_187t,Pirate's Mark,ROGUE
TRLA_188,Pesky Rascal,ROGUE
TRLA_189,Parrot Mascot,ROGUE
TRLA_190,Salty Looter,ROGUE
TRLA_191,Sharktoothed Harpooner,ROGUE
TRLA_192,Lobstrok Tastetester,ROGUE
TRLA_193,Raging Contender,ROGUE
TRLA_200h,War Master Voone,WARRIOR
TRLA_201h,Zentimo,SHAMAN
TRLA_202h,Captain Hooktusk,ROGUE
TRLA_203h,High Priest Thekal,PALADIN
TRLA_204h,Zul'jin,HUNTER
TRLA_205h,Wardruid Loti,DRUID
TRLA_206h,High Priestess Jeklik,WARLOCK
TRLA_207h,Hex Lord Malacrass,MAGE
TRLA_208h,Princess Talanji,PRIEST
TRLA_209h,Rikkar,NEUTRAL
TRLA_209h_Druid,Rikkar,DRUID
TRLA_209h_Hunter,Rikkar,HUNTER
TRLA_209h_Mage,Rikkar,MAGE
TRLA_209h_Paladin,Rikkar,PALADIN
TRLA_209h_Priest,Rikkar,PRIEST
TRLA_209h_Rogue,Rikkar,ROGUE
TRLA_209h_Shaman,Rikkar,SHAMAN
TRLA_209h_Warlock,Rikkar,WARLOCK
TRLA_209h_Warrior,Rikkar,WARRIOR
TRLA_801,Sacred Ritual,NEUTRAL
TRLA_801e,Sacred,NEUTRAL
TRLA_801e2,Sacred Ritual Player Enchant,NEUTRAL
TRLA_802,Favor of the Gods,NEUTRAL
TRLA_802e,Favored,NEUTRAL
TRLA_802e2,Favor of the Gods Player Enchant,NEUTRAL
TRLA_803,Fortified Spirit,NEUTRAL
TRLA_803e,Fortified,NEUTRAL
TRLA_803e2,Fortified Spirit Player Enchant,NEUTRAL
TRLA_804,Everlasting Devotion,NEUTRAL
TRLA_805,Pact with the Loa,NEUTRAL
TRLA_805e,Pact with the Loa Player Enchant,NEUTRAL
TRLA_806,Wrath of the Loas,NEUTRAL
TRLA_806e,Wrath of the Loa Player Enchant,NEUTRAL
TRLA_806e2,Wrath of the Loas,NEUTRAL
TRLA_807,Boon Reaper,NEUTRAL
TRLA_807e,Boon Reaper Player Enchant,NEUTRAL
TRLA_807e2,Boon Reaper,NEUTRAL
TRLA_808,Roaring Edifice,NEUTRAL
TRLA_808e,Roaring Edifice Player Enchant,NEUTRAL
TRLA_808e2,Roaring Edifice,NEUTRAL
TRLA_809,Windfall Blessing,NEUTRAL
TRLA_809e,Windfall Blessing Player Enchant,NEUTRAL
