,id,id_hash,name,class,type,description
6440,TB_ClassRandom_Rogue,-4824268743172509491,Second Class: Rogue,ROGUE,5,Add Rogue cards to your deck.
6441,TB_ClassRandom_Shaman,8370414821633922378,Second Class: Shaman,SHAMAN,5,Add Shaman cards to your deck.
6442,TB_ClassRandom_Warlock,-2212749972246288507,Second Class: Warlock,WARLOCK,5,Add Warlock cards to your deck.
6443,TB_ClassRandom_Warrior,-1504156121780027213,Second Class: Warrior,WARRIOR,5,Add Warrior cards to your deck.
6444,TB_CoOp_Mechazod2,4927612015287639006,Overloaded Mechazod,NEUTRAL,4,"<b>Boss</b>
At the beginning of each turn, Mechazod strikes!"
6445,TB_CoOp_Mechazod_OLD,4285489636889650643,Gearmaster Mechazod,NEUTRAL,4,"<b>Boss</b>
Mechazod wins if he defeats either of you!"
6446,TB_CoOp_Mechazod_V2,-846413546548501252,Gearmaster Mechazod,NEUTRAL,4,"<b>Boss</b>
Mechazod wins if he defeats either of you!"
6447,TB_CoOpBossSpell_1,-2643012427663317162,Prioritize,NEUTRAL,5,Deal Attack damage to biggest minion.
6448,TB_CoOpBossSpell_2,8920670902455972299,Bomb Salvo,NEUTRAL,5,Deal Attack damage to up to 3 random targets.
6449,TB_CoOpBossSpell_3,-6364161479910566255,Release Coolant,NEUTRAL,5,"Freeze and deal Attack damage to all minions.
Gain 2 Attack."
6450,TB_CoOpBossSpell_4,-1489668743128447394,Overclock,NEUTRAL,5,Gain 2 Attack.
6451,TB_CoOpBossSpell_5,-3950954353807246691,Double Zap,NEUTRAL,5,Deal Attack damage to both players.
6452,TB_CoOpBossSpell_6,4378750502813653951,Kill the Lorewalker,NEUTRAL,5,Destroy Lorewalker Cho.
6453,TB_CoopHero_001,-9093963628090249906,Netherspite Infernal,NEUTRAL,4,"At the end of each turn, deal 1 damage to all enemies."
6454,TB_CoopHero_002,-750666592231121437,Power (Spell),NEUTRAL,5,Armies!!
6455,TB_CoopHero_H_001,6513128036519514632,Coop Boss,NEUTRAL,3,
6456,TB_CoopHero_HP_001,-7282249684390405952,Madness,NEUTRAL,10,Armies!!
6457,TB_CoOpv3_001,5074602689636995784,Glorious Finale,NEUTRAL,5,The true battle begins....
6458,TB_CoOpv3_002,-9214699917807384572,Twisted Light,PRIEST,5,Restore 30 health to Nefarian. Deal 30 damage to all other minions.
6459,TB_CoOpv3_003,4709441909444331614,Bamboozle,NEUTRAL,5,Swap player's hands.
6460,TB_CoOpv3_004,-5648100696799588567,Cleave,NEUTRAL,5,Deal 7 damage to a minion and its owner.
6461,TB_CoOpv3_005,9144087573007487702,Cleave,NEUTRAL,5,Deal 4 damage to a minion and its owner.
6462,TB_CoOpv3_006,5818869363087242511,Elemental Eruption,SHAMAN,5,Deal 4-6 damage to all other minions.
6463,TB_CoOpv3_007,7484374820651883233,Flame Missiles,NEUTRAL,5,Deal 5 damage randomly split among all other characters.
6464,TB_CoOpv3_008,-4327392665853143261,Flame Missiles,NEUTRAL,5,Deal 10 damage randomly split among all other characters.
6465,TB_CoOpv3_009,-755982916400949576,Explosive Rune,NEUTRAL,5,Summon an 'Explosive Rune.'
6466,TB_CoOpv3_009e,-6839737778792379373,Going Nova,NEUTRAL,6,It's about to blow!
6467,TB_Coopv3_009t,6273420950583529912,Explosive Rune,NEUTRAL,4,"At the start of your turn, this explodes, dealing 9 damage to your hero."
6468,TB_CoOpv3_010,7325210544921041985,Explosive Runes,NEUTRAL,5,Summon two 'Explosive Runes.'
6469,TB_CoOpv3_011,-4153417566722302737,Don't Push Me!,NEUTRAL,5,He's getting angry....
6470,TB_CoOpv3_012,3647985967550260592,Immolate,NEUTRAL,5,Deal 4 damage to each hero.
6471,TB_CoOpv3_013,-2754786307263486907,Immolate,NEUTRAL,5,Deal 7 damage to each hero.
6472,TB_Coopv3_100,-2175285544551859557,Dragonscale Warrior,NEUTRAL,4,"Whenever any player targets this minion with a spell, that player draws a card."
6473,TB_Coopv3_101,8731420486377688968,Freewheeling Skulker,NEUTRAL,4,"At the end of your turn, switch sides."
6474,TB_CoOpv3_101e,1011396989204586391,Team Player Enchantment,NEUTRAL,6,<b>Immune</b> ahile attacking
6475,TB_Coopv3_102,-868755883895678042,Shadow or Light?,PRIEST,5,<b>Choose One -</b> Each player draws 2 cards; or Restore 8 Health to each hero.
6476,TB_Coopv3_102a,-986322643473172299,Secrets of Shadow,PRIEST,5,Each player draws 2 cards.
6477,TB_Coopv3_102b,-4567120356527887654,Alms of Light,PRIEST,5,Restore 8 Health to each hero.
6478,TB_Coopv3_103,-1252007689069570143,Intrepid Dragonstalker,NEUTRAL,4,"Whenever ANY player plays a card, gain +1/+1."
6479,TB_Coopv3_104,3455919234009893270,Main Tank,NEUTRAL,4,"<b>Battlecry:</b> Give all other minions +2/+2, except the <b>Boss</b>."
6480,TB_Coopv3_104_NewClasses,6967270661671003255,Main Tank,NEUTRAL,4,"<b>Battlecry:</b> Give all other minions +2/+2, except the <b>Boss</b>."
6481,TB_CoOpv3_104e,1842017518830690977,Unity,NEUTRAL,6,+2/+2
6482,TB_Coopv3_105,-4237332780456222827,Raid Healer,NEUTRAL,4,"Whenever your hero is healed, also heal your teammate for that much."
6483,TB_CoOpv3_200,331838098105932686,Follow MY Rules!,PALADIN,5,Change the Attack of all other minions to 1.
6484,TB_CoOpv3_201,5861926517877918011,Cast from Shadow,ROGUE,5,Destroy all undamaged minions. Return the rest to their owner's hand.
6485,TB_CoOpv3_202,-4265066187617016404,Vicious Swipe,NEUTRAL,5,Deal attack damage to 2 random minions.
6486,TB_CoOpv3_203,9187052487562611943,Meddling Fool!,NEUTRAL,5,Damage the Lorewalker
6487,TB_CoOpv3_Boss,-5898939774260561921,Nefarian,NEUTRAL,4,"Can't be targeted by spells.
<b>Boss: </b>Nefarian wins if he defeats either of you!"
6488,TB_CoOpv3_BOSS2e,693062078740129105,Getting Angry....,NEUTRAL,6,Now he's mad....
6489,TB_CoOpv3_BOSS3e,-7159993207780717858,Enough!,NEUTRAL,6,Nefarian is <b>Immune</b> this turn.
6490,TB_CoOpv3_BOSS4e,-7877270886195491011,Cowed,NEUTRAL,6,Can't attack this turn.
6491,TB_CoOpv3_Boss_FB,301983061942197379,Nefarian,NEUTRAL,4,"Can't be targeted by spells.
<b>Boss: </b>Nefarian wins if he defeats either of you!"
6492,TB_CoOpv3_Boss_NewClasses,-8702904204925328315,Nefarian,NEUTRAL,4,"Can't be targeted by spells.
<b>Boss: </b>Nefarian wins if he defeats either of you!"
6493,TB_CoOpv3_BOSSe,2061552564291270763,WHY WON'T YOU DIE!?,NEUTRAL,6,Now he's REALLY mad....
6494,TB_DALA_Minion1e,-8971656652371308624,Dalaran Dedication,NEUTRAL,6,Dalaran is granting this card Health.
6495,TB_DALA_Minion3e,-2701715739085852483,For Dalaran!,NEUTRAL,6,Dalaran is granting this card Attack and Health.
6496,TB_DeathrattleYog_Copied,3650484577703814277,Deathrattle Roll,NEUTRAL,6,Copied Deathrattle from {0}.
6497,TB_DeathrattleYog_ench,-16195803597609937,Deathrattle Yog Enchant,NEUTRAL,6,
6498,TB_DeckRecipe_MyDeckID,-302325057539479706,My Deck ID,NEUTRAL,6,
6499,TB_DiscoverMyDeck_Discovery,4089962901242062896,Peruse,NEUTRAL,5,<b>Discover</b> a card from your deck.
6500,TB_DiscoverMyDeck_Enchantment,-6255761295995757865,Discover My Deck Enchant,NEUTRAL,6,
6501,TB_DK_Anduin,3477804463641418118,Shadowreaper Anduin,PRIEST,3,<b>Battlecry:</b> Destroy all minions with 5 or more_Attack.
6502,TB_DK_Garrosh,-4725073922914563525,Scourgelord Garrosh,WARRIOR,3,<b>Battlecry</b>: Equip a 4/3_Shadowmourne that also damages adjacent minions.
6503,TB_DK_Guldan,-4544250016785717553,Bloodreaver Gul'dan,WARLOCK,3,<b>Battlecry:</b> Summon all friendly Demons that_died_this_game.
6504,TB_DK_Jaina,-6571679309592938990,Frost Lich Jaina,MAGE,3,"[x]<b>Battlecry:</b> Summon a
3/6 Water Elemental.
Your Elementals have
<b>Lifesteal</b> this game."
6505,TB_DK_Malfurion,-2137103347002754786,Malfurion the Pestilent,DRUID,3,"[x]<b>Choose One -</b>
Summon 2 <b>Poisonous</b>
Spiders; or 2 Scarabs
with <b>Taunt</b>."
6506,TB_DK_Rexxar,-1023742896825064139,Deathstalker Rexxar,HUNTER,3,"[x]<b>Battlecry:</b> Deal 2 damage
to all enemy minions."
6507,TB_DK_Thrall,-8434329304353139004,"Thrall, Deathseer",SHAMAN,3,<b>Battlecry:</b> Transform your minions into random ones that cost (2) more.
6508,TB_DK_Uther,-79466692535523269,Uther of the Ebon Blade,PALADIN,3,<b>Battlecry:</b> Equip a 5/3 <b>Lifesteal</b> weapon.
6509,TB_DK_Valeera,-2293724056451801939,Valeera the Hollow,ROGUE,3,<b>Battlecry:</b> Gain <b>Stealth</b> until your next turn.
6510,TB_DK_Valeera_HP,9196211395455010837,Death's Shadow,ROGUE,10,"<b>Passive Hero Power</b>
During your turn, add a 'Shadow Reflection' to your hand."
6511,TB_Dorothee_001,-3935737275621951565,Dorothee,NEUTRAL,4,Minions to the left have <b>Charge</b>. Minions to the right have <b>Taunt</b>.
6512,TB_DoubleMinions_ench,6484303053155141903,Double Minions Enchant,NEUTRAL,6,
6513,TB_DoubleMinions_spell,3268400802598109411,Double Minions Spell,NEUTRAL,5,
6514,TB_DrawnDiscovery_Ench,5697365329568370365,Draw and Discover Ench,NEUTRAL,6,
6515,TB_EndlessMinions01,4898167675072291542,Endless Enchantment,NEUTRAL,6,+2/+2.
6516,TB_EVILBRM_Atramedes,-6545714062781358184,Atramedes,WARRIOR,3,"<i>He eats E.V.I.L. for breakfast, but only if there’s nothing G.O.O.D. around.</i>"
6517,TB_EVILBRM_BoomH,8393688120322852119,Dr. Boom,WARRIOR,3,
6518,TB_EVILBRM_BoomHeroPower,4350909145174903259,Overmine,WARRIOR,10,"[x]<b>Hero Power</b>
Shuffle two Bombs
into your opponent's
deck."
6519,TB_EVILBRM_DALA_Priest_09,3921208436879311429,Twisted,PRIEST,5,
6520,TB_EVILBRM_Garr,6649231402935798689,Garr,SHAMAN,3,<i>It’s gonna be a rocky road with no chance of marshmallows.</i>
6521,TB_EVILBRM_GarrSummon,1600795829532641315,Summon Firesworn,DRUID,5,Summon two 1/1 Saplings.
6522,TB_EVILBRM_Geddon,-7230700496166728241,Baron Geddon,MAGE,3,"<i>Whatever you do, never arm a Geddon.</i>"
6523,TB_EVILBRM_HagathaH,5660044379140348413,Hagatha,SHAMAN,3,
6524,TB_EVILBRM_LazulH,-6350454870419172392,Madame Lazul,PRIEST,3,
6525,TB_EVILBRM_LOOTA_805,-2007362021246395248,Amulet of Domination,NEUTRAL,5,Take control of an enemy minion. Add it to your Dungeon Deck.
6526,TB_EVILBRM_LOOTA_813,2262363706852129956,Magic Mirror,NEUTRAL,5,Choose a minion and summon a copy of it. Add it to your Dungeon_Deck.
6527,TB_EVILBRM_Nefarian,-4196351326989719185,Nefarian,WARLOCK,3,<i>Also goes by Victor Nefarius. He’s subtle like that.</i>
6528,TB_EVILBRM_Omnotron01,3593143839471291370,Omnotron Defense System,PALADIN,3,<i>Programmed to delete all intruders!</i>
6529,TB_EVILBRM_Omokk,-7551989784771520727,Highlord Omokk,WARRIOR,3,<i>He’ll show you a smashing time!</i>
6530,TB_EVILBRM_Onyxia01,-1656508313927130354,Onyxia,NEUTRAL,3,
6531,TB_EVILBRM_OnyxiaHeroPower,6601130251576338224,Whelp Waves,NEUTRAL,10,"<b>Hero Power</b>
Summon one extra whelp each turn."
6532,TB_EVILBRM_Priest_02,-5856822160094519022,Afterlife,PRIEST,5,
6533,TB_EVILBRM_Priest_04,-288621420847392405,Shadows,PRIEST,5,
6534,TB_EVILBRM_Priest_05,5024774711134515969,What's Mind is Mine,PRIEST,5,
6535,TB_EVILBRM_Priest_06,-1345171890692289376,Old God,PRIEST,5,
6536,TB_EVILBRM_Priest_07,-8184404321495608384,Pint-Sized,PRIEST,5,
6537,TB_EVILBRM_Priest_11,-1304823347977709020,Miracles,PRIEST,5,
6538,TB_EVILBRM_RafaamH,-2450793565143903180,Rafaam,WARLOCK,3,
6539,TB_EVILBRM_RafaamHeroPower,7158380200058171122,Arch-Villainy,NEUTRAL,10,"<b>Hero Power</b>
Steal a card from your opponent's deck. If it's a minion, summon it."
6540,TB_EVILBRM_RafaamHeroPower2,5396753211712936519,Master Schemer,NEUTRAL,10,"<b>Hero Power</b>
<b>Discover</b> a card that was played this turn. Replay immediately with random targets."
6541,TB_EVILBRM_Ragnaros01,1070030890687004179,Ragnaros the Firelord,MAGE,3,<i>Excellent firelord and insect repeller.</i>
6542,TB_EVILBRM_Rogue_01,6335642156622581666,Combo,ROGUE,5,
6543,TB_EVILBRM_Rogue_02,8287334855162866953,Thief,ROGUE,5,
6544,TB_EVILBRM_Rogue_03,7540522620420297351,Trickery,ROGUE,5,
6545,TB_EVILBRM_Rogue_05,5719303594375093402,Deathrattle,ROGUE,5,
6546,TB_EVILBRM_Rogue_07,2679744632897310539,Scallywags,ROGUE,5,
6547,TB_EVILBRM_Rogue_08,5685199224810648893,Cutthroat,ROGUE,5,
6548,TB_EVILBRM_Rogue_09,474148265481053075,Draw!,ROGUE,5,
6549,TB_EVILBRM_Rogue_10,4046184917251753751,Battlecry,ROGUE,5,
6550,TB_EVILBRM_Rogue_11,-2555990890941580433,Spellslinger,ROGUE,5,
6551,TB_EVILBRM_Rogue_12,-5792499099609162698,Legends,ROGUE,5,
6552,TB_EVILBRM_Shaman_01,-2939317459306608204,Flood,SHAMAN,5,
6553,TB_EVILBRM_Shaman_03,7708658147442877439,Fishy,SHAMAN,5,
6554,TB_EVILBRM_Shaman_05,8393582545666047822,Big Shaman,SHAMAN,5,
6555,TB_EVILBRM_Shaman_06,-5799130521277605503,Elemental Wrath,SHAMAN,5,
6556,TB_EVILBRM_Shaman_07,-5005053079983772387,Battlecry,SHAMAN,5,
6557,TB_EVILBRM_Shaman_08,2612644951325005526,Spells,SHAMAN,5,
6558,TB_EVILBRM_Shaman_10,-9076548307665534249,Regeneration,SHAMAN,5,
6559,TB_EVILBRM_TogwaggleH,6159048953715608721,King Togwaggle,ROGUE,3,
6560,TB_EVILBRM_Vaelastrasz,-5430666006503839336,Vaelastrasz the Corrupt,MAGE,3,<i>Too corrupt to care about your innocent little cards.</i>
6561,TB_EVILBRM_Warrior_01,-7826149842077079592,Mercenaries,WARRIOR,5,
6562,TB_EVILBRM_Warrior_04,-1212169205203361683,Bombs Away!,WARRIOR,5,
6563,TB_EVILBRM_Warrior_05,-6004474030666601516,Rush,WARRIOR,5,
6564,TB_EVILBRM_Warrior_06,-7951113170603292878,Iron and Steel,WARRIOR,5,
6565,TB_EVILBRM_Warrior_08,6189039118353161746,Armored Up,WARRIOR,5,
6566,TB_EVILBRM_Warrior_09,-6942669007369010550,Arsenal,WARRIOR,5,
6567,TB_EVILBRM_Warrior_10,-6702315075572600186,All Might,WARRIOR,5,
6568,TB_Face_Ench1,5222602145171440638,Safe,NEUTRAL,6,This minion is safe from attacks and cannot have taunt.
6569,TB_FactionWar_Boss_Rag_0,-1498760867805125789,Swat Fly,NEUTRAL,10,"<b>Hero Power</b>
Deal $3 damage to random enemy, for now..."
6570,TB_Firefest2_001,8239960530411642884,MELT!,NEUTRAL,5,Deal 1 damage to all minions. Unfreeze them.
6571,TB_Firefest2_002,24551986156120662,"FREEZE, INSECT!",NEUTRAL,5,Deal 4 damage to a random minion and <b>Freeze</b> it.
6572,TB_Firefest2_003,-200434036820445052,Celebrate Fire Festival,MAGE,5,Give your minions +2/+2.
6573,TB_Firefest2_003e,5753707130053076067,Firey,NEUTRAL,6,+2/+2.
6574,TB_Firefest2_004,-6970965248731045735,CHILL!,MAGE,5,"<b>Freeze</b> <i>literally</i> everything. Add a ""Frostbite"" to your opponent's hand."
6575,TB_Firefest2_005,-5296293598980658481,Frostbite,MAGE,5,Destroy all enemy minions.
6576,TB_Firefest2_005e,-4669757873256404992,Frostbitten,NEUTRAL,6,+4 Health.
6577,TB_Firefest2_Ahune_H,6180836544763429676,Ahune The Frostlord,NEUTRAL,3,
6578,TB_Firefest2_Ahune_HP,-1701015594377457163,Freezing Touch,NEUTRAL,10,"<b>Hero Power</b>
 Deal $1 damage. If this kills a minion, summon a Frost Elemental."
6579,TB_Firefest2_Rag_H,-8469906494175549344,Ragnaros the Firelord,NEUTRAL,3,
6580,TB_Firefest2a,-6155609755001957679,Move Over! (Ahune 1st),NEUTRAL,5,"Summon a different Frozen Throne boss.
 <i> You aren't worth the Lich King's time.</i>"
6581,TB_Firefest2b,8044329278287892350,Move Over! (Ahune to Ragnaros),NEUTRAL,5,"Summon a different Frozen Throne boss.
 <i> You aren't worth the Lich King's time.</i>"
6582,TB_Firefest2c,-5746224856499971167,Move Over! (Ragnaros to Ahune),NEUTRAL,5,"Summon a different Frozen Throne boss.
 <i> You aren't worth the Lich King's time.</i>"
6583,TB_Firefest2d,-3294698621619666102,Move Over! (Ragnaros fully replaces Ahune),NEUTRAL,5,"Summon a different Frozen Throne boss.
 <i> You aren't worth the Lich King's time.</i>"
6584,TB_FireFestEnch,-4209848994348884103,Conflagrate,NEUTRAL,6,Gains Attack for each minion killed.
6585,TB_FireFestival_Brazier,4912189860149770454,Brazier,NEUTRAL,4,
6586,TB_FireFestival_Fireworks,7088628277248803388,Fireworks,NEUTRAL,4,
6587,TB_FireFestival_MRag,3827850532180480150,Mini-Rag,NEUTRAL,4,"Can't attack. <b>Immune</b>.
At the end of each turn, burn your enemies randomly."
6588,TB_FireFestival_Rakanishu,-341472793048718183,Rakanishu,NEUTRAL,4,"Can't attack. <b>Immune</b>.
At the end of each turn, burn your enemies randomly."
6589,TB_FoxBlessing,6897745551572794026,Blessing of the Raven,NEUTRAL,5,"Each minion summoned gains either <b>Lifesteal</b>, <b>Poisonous</b>, <b>Stealth</b>, <b>Charge</b> or <b>Windfury</b>."
6590,TB_FoxBlessing1,8763109235619412900,Leech Blessing,NEUTRAL,6,<b>Lifesteal</b>
6591,TB_FoxBlessing2,8964142102294841003,Deadly Blessing,NEUTRAL,6,<b>Poisonous</b>
6592,TB_FoxBlessing3,-8816027724269848586,Swordmaster Blessing,NEUTRAL,6,<b>Windfury</b>
6593,TB_FoxBlessing4,4089384687754141290,MEGA BLESSING!,NEUTRAL,6,<b>Mega-Windfury</b>
6594,TB_FoxBlessing5,-284848729146497739,Stealth Blessing,NEUTRAL,6,<b>Stealth</b>
6595,TB_FoxBlessing6,-8012572655235179321,Charge Blessing,NEUTRAL,6,<b>Charge</b>
6596,TB_FoxBlessingEnch,4538574824944800421,Fox Blessing Enchant,NEUTRAL,6,
6597,TB_Frost_Rag,-1320837859053889745,Ragnaros?,NEUTRAL,4,"Can't Attack.
<b>Deathrattle:</b> Whoever kills this deals 4 damage to their opponent."
6598,TB_FW_DrBoomMega,2352308444066484524,Dr. Boom Boom Boom Boom,NEUTRAL,4,<b>Battlecry:</b> Summon six 1/1 Boom Bots. <i>WARNING: Bots may explode.</i>
6599,TB_FW_ImbaTron,7880340343766528768,Annoy-o-p-Tron,NEUTRAL,4,<b>Battlecry:</b> Summon Annoy-o-Tron and Psych-o-Tron.
6600,TB_FW_Mortar,-7242110437751668427,Dwarf Demolitionist,NEUTRAL,4,"Whenever you play a card, deal 1-4 damage to a random enemy."
6601,TB_FW_OmegaMax,-7046644958029063566,Force-Tank OMEGA MAX,NEUTRAL,4,"<b>Divine Shield.</b>
<b>Battlecry:</b> Summon six Annoy-o-Trons"
6602,TB_FW_Rag,-8588831700038837937,Ragnaros the Firelord,NEUTRAL,3,
6603,TB_FW_Warper,3300139993539632381,Omegawarper,NEUTRAL,4,Both player's Mechs cost (2) less.
6604,TB_FW_Warpere,-217721160217036799,Omegawarp,NEUTRAL,6,Costs (2) less.
6605,TB_GiftExchange_Enchantment,-3448486259855909876,Cheap Gift,NEUTRAL,6,This card's cost is reduced.
6606,TB_GiftExchange_Snowball,1413684915782522504,Hardpacked Snowballs,NEUTRAL,5,Return 3 random enemy minions to your opponent's hand.
6607,TB_GiftExchange_Treasure,-5967034605650459506,Winter Veil Gift,NEUTRAL,4,<b>Deathrattle:</b> Give current player a Stolen Gift.
6608,TB_GiftExchange_Treasure_Spell,7962523840688855215,Stolen Winter Veil Gift,NEUTRAL,5,<b>Discover</b> a random Treasure. Its cost is reduced.
6609,TB_GiftReceiptSpell,8835695052862789458,Gift Receipt,NEUTRAL,5,Refresh your Mana Crystals. Swap decks with your_opponent and destroy their Gift Receipt.
6610,TB_GiftReceiptSpell_Start,9197814245012219660,Happy Winter Veil!,NEUTRAL,5,"Gift your deck to your opponent, include a Gift Receipt."
6611,TB_GP_01e,6294344532490804091,Shadow Tower Power,NEUTRAL,6,"Can't Attack.
<b>Stealth</b>."
6612,TB_GP_01e_copy1,7950521618857235404,Shadow Tower Give My minions Stealth,NEUTRAL,6,"Can't Attack.
<b>Stealth</b>."
6613,TB_GP_01e_v2,-8509740590790550959,Shadow Tower Stealth,NEUTRAL,6,<b>Stealth</b>.
6614,TB_GP_03,8819668886563814099,Shadow Tower New,NEUTRAL,4,"Can't be <b><b>Silence</b>d</b>
Adjacent minions Can't Attack, and have <b>Stealth</b>"
6615,TB_GreatCurves_01,-1116393026898338474,TB_ClockworkCardDealer,NEUTRAL,6,
6616,TB_HeadlessHorseman_001,6714639666318376123,Headless Horseman's Head,NEUTRAL,4,"Destroy his head to win the game, but watch out for fireballs!"
6617,TB_HeadlessHorseman_002,2698379372149038727,Sinister Squashling,NEUTRAL,4,"After this minion attacks, destroy it and deal 3 damage to all enemies."
6618,TB_HeadlessHorseman_003,-3616918103818816262,Pulsing Pumpkin,NEUTRAL,4,"At the start of your turn, destroy this and summon 2 Sinister Squashlings"
6619,TB_HeadlessHorseman_004,-8937472455844149962,Captain Cookie,NEUTRAL,4,"Whenever you summon a Pirate while this is in your hand, give this minion +1/+1."
6620,TB_HeadlessHorseman_005,-4766548340067352984,Spectral Steed,NEUTRAL,4,Minions attacking this have a 50% chance to attack a different character.
6621,TB_HeadlessHorseman_005e,-3401555408625973436,Yar.,NEUTRAL,6,Increased Attack and Health
6622,TB_HeadlessHorseman_GameEnch,897179346787682069,Pick Costume,NEUTRAL,6,
6623,TB_HeadlessHorseman_H1,18343766704607957,Headless Horseman,NEUTRAL,3,
6624,TB_HeadlessHorseman_H1a,-7406309613595128348,Headless Horseman (no head),NEUTRAL,3,
6625,TB_HeadlessHorseman_H2,7452871198063271841,Stormwind Investigator,NEUTRAL,3,
6626,TB_HeadlessHorseman_H2a,-5257487993715273336,Stormwind Investigator Witch,NEUTRAL,3,
6627,TB_HeadlessHorseman_H2b,6965895291373772730,Stormwind Investigator Cat,NEUTRAL,3,
6628,TB_HeadlessHorseman_H2c,-7432892799074880194,Stormwind Investigator Pirate,NEUTRAL,3,
6629,TB_HeadlessHorseman_H2d,6356463380130987338,Stormwind Investigator Mummy,NEUTRAL,3,
6630,TB_HeadlessHorseman_HP1,7318276381983470094,Slash,NEUTRAL,10,"<b>Hero Power</b>
Deal 2 damage randomly split among all enemies."
6631,TB_HeadlessHorseman_HP3,2078578513653390984,Conscript,NEUTRAL,10,"<b>Passive Hero Power</b>
Your minions count as Pirates."
6632,TB_HeadlessHorseman_HP4,-6311977400281780614,Witchcraft,NEUTRAL,10,"<b>Passive Hero Power</b>
If you have enough mana, your spells cost double and cast a second copy."
6633,TB_HeadlessHorseman_HP5,6779538017276563691,Sense Weakness,NEUTRAL,10,"<b>Passive Hero Power</b>
Whenever a non-<b>Boss</b> enemy survives damage, summon a 1/1 Cat."
6634,TB_HeadlessHorseman_HP5e,-8057079316561755722,Senses Weakness,NEUTRAL,6,+2 Attack
6635,TB_HeadlessHorseman_HP6,1856893046140900463,Mummification,NEUTRAL,10,"<b>Passive Hero Power</b>
Give all your summoned minions <b>Reborn</b>"
6636,TB_HeadlessHorseman_s001a,2423863880501950594,Witch Costume,NEUTRAL,5,Dress up as a Witch. Draw a new hand.
